IPEDS ID,Name,DoE ID,Freebase mid,OPE ID,Four-Year
443544,University of Phoenix-Indianapolis Campus,,/m/0clw5tb,32098858,YES
443553,Career Institute of Health and Technology,,/m/0clw5vn,03089702,NO
443562,Dewey University,,/m/0clw5vf,03112100,YES
443571,InterCoast Colleges-West Covina,,/m/0clw5x5,02559403,NO
443580,Career Institute of Health and Technology,171669,,,
443599,American College of Healthcare Sciences,171678,,04194400,YES
443605,Texas School of Business-East,,/m/0clw5wz,02312203,NO
443614,Virginia College Technical,171696,,,
443623,Le Cordon Bleu College of Culinary Arts-Atlanta,,/m/03gwdqb,03022601,NO
443632,Ohio Center for Broadcasting-Colorado,171711,/m/0clw5w9,03068201,NO
443641,Paul Mitchell the School-Rhode Island,171720,/m/0clw5v6,02531802,NO
443650,Miller-Motte Technical College-Chattanooga,,/m/0clw5vw,02614203,NO
443669,Milan Institute-Sparks,171748,/m/0clw5ts,02497309,NO
443678,Empire Beauty School-Framingham,171757,/m/0clw5t3,02079400,NO
443687,Westwood College-Chicago Loop,,/m/0clw5xv,03072702,YES
443696,Interactive Learning Systems-North Houston,,/m/0clw5xd,02331304,NO
443702,Bexley Hall Episcopal Seminary,189015,/m/0clw5_7,03747300,YES
443711,University of North Texas System,,/m/0k8764g,00359400,YES
443720,High-Tech Institute - Atlanta,171809,,,
443739,Anthem College-Fenton,,/m/0clw5yh,02239202,NO
443748,Everest Institute-Norcross,171827,/m/0clw5zt,01112301,NO
443766,Strayer University-Tennessee,,/m/0h7gh4p,00145932,YES
443784,Strayer University-Pennsylvania,,/m/0h7ggpp,00145935,YES
443827,Kaplan College-Brownsville,171854,/m/0clw5yy,02591905,NO
443836,Kaplan College-Corpus Christi,171863,/m/0clw603,00946609,NO
443845,American Professional Institute,171872,/m/0clw5z4,02266200,NO
443854,Everest College-Arlington,,/m/0clw5zc,00481102,NO
443863,Gemological Institute of America-Los Angeles,171890,,,
443872,University of Phoenix-Eastern Washington Campus,,/m/0clw60_,,
443881,University of Phoenix-Columbus Georgia Campus,,/m/0clw60b,72098866,YES
443890,University of Phoenix-Memphis Campus,,/m/0clw5yq,42098869,YES
443906,University of Phoenix-Columbus Ohio Campus,,/m/0clw5zl,42098844,YES
443915,University of Phoenix-Central Massachusetts Campus,,/m/0clw60s,,
443924,University of Phoenix-Little Rock Campus,,/m/0clw5_g,12098848,YES
443942,Toni & Guy Hairdressing Academy-Boise,171979,/m/0clw5y8,02319801,NO
443951,Charlie's Guard-Detective Bureau and Academy Inc,171988,/m/0clw60k,03735400,NO
443979,PCI Academy,172006,/m/0clw5_p,02160901,NO
443988,DeVry University's Keller Graduate School of Management-Pennsylvania,,,02075449,YES
443997,DeVry University-Nevada,,/m/0clw5_0,01072755,YES
444015,Everest College-Chicago,172033,/m/0clw63m,01102401,NO
444024,Everest College-Tacoma,,/m/0clw61w,02300104,NO
444033,DeVry University-Oregon,,/m/0clw635,01072749,YES
444042,National University College-Rio Grande,,/m/0clw63d,02260602,YES
444051,Creative Images Institute of Cosmetology-South Dayton,172079,/m/0clw62r,03319301,NO
444060,Westwood College-Houston South,,/m/0clw61n,00754805,YES
444079,Fortis Institute-Jacksonville,,/m/0clw641,03434301,NO
444088,Brookline College-Albuquerque,,/m/0clw62j,02218808,YES
444103,Byzantine Catholic Seminary of Saints Cyril and Methodius,189291,/m/09gfq8s,04118000,YES
444112,MBTI Business Training Institute,172121,,,
444121,Remington College-Cleveland West Campus,172130,/m/0cv78tn,00777704,NO
444130,Northcentral University,172149,/m/02wzfhn,03813300,YES
444158,Colorado Technical University-Online,,/m/0clw648,01014805,YES
444167,Baker College of Allen Park,,/m/0clw622,00467317,YES
444176,American Career Institute-Wheaton,172185,/m/04m_smz,03771300,NO
444185,Edutek College,172194,,,
444194,Bayamon Community College,172200,/m/0clw61f,03758300,NO
444200,Harris School of Business-Dover Campus,218672,/m/0clw64h,02586902,NO
444219,Folsom Lake College,172228,/m/083ld1,03871300,NO
444228,LeGrand Institute of Cosmetology Inc,172237,/m/0clw62z,03746300,NO
444237,Everest Institute-Detroit,172246,/m/0clw63v,00982803,NO
444246,Harrison Career Institute - Baltimore,172255,,,
444255,Daymar Institute-Murfreesboro,,/m/0clw629,00493404,YES
444264,Cambridge Technical Institute,172273,/m/0clw67s,03785300,NO
444282,Empire Beauty School-Midlothian,,/m/0clw65l,00966601,NO
444291,Empire Beauty School-Owings Mills,172307,/m/0clw654,00966401,NO
444307,Empire Beauty School-West Mifflin,,/m/0clw67_,01054104,NO
444316,Bold Beauty Academy,172325,/m/0clw66x,03763400,NO
444325,ATI College-Norwalk,172334,/m/0clw667,03740400,NO
444334,Advance Science Institute,172343,/m/0clw67k,03757300,NO
444343,Advanced College,172352,/m/0clw65c,03786300,NO
444352,Advanced Tech College,172361,/m/0clw66g,03843300,NO
444361,Advanced Training Associates,172370,/m/0clw66p,03532400,NO
444370,American Advanced Technicians Institute,172389,/m/0clw68f,03491400,NO
444389,Anamarc College-El Paso Central,,/m/0clw65t,03756300,NO
444398,Baptist University of the Americas,172404,/m/09g3d9,03733300,YES
444404,The Beauty Institute,172413,/m/0clw67b,03801400,NO
444413,Beis Medrash Heichal Dovid,172422,/m/0clw64y,03713300,YES
444422,Bellefonte Academy of Beauty,172431,/m/0clw68n,03804300,NO
444440,Blue Cliff Career College,172459,/m/0clw686,03783300,NO
444459,Burlington Technical Center,172468,/m/0clw673,03708300,NO
444468,Career Beauty College,172477,/m/0clw64q,03841300,NO
444477,Carnegie Career College,172486,/m/0clw69z,03693300,NO
444486,Paul Mitchell The School Gastonia,172495,/m/0clw6bm,03777300,NO
444495,Cassia Beauty College,172501,,,
444501,Chetta's Academy of Hair and Nails,172510,,,
444510,CES College,172529,/m/0h7gnt_,03695300,NO
444529,Computer Tutor Business and Technical Institute,172538,/m/0clw68w,03759300,NO
444538,Conservatory of Cosmetology,172547,,,
444547,Court Reporting Institute of Louisiana,172556,/m/0clw6ch,03810500,NO
444556,Auguste Escoffier School of Culinary Arts-Austin,172565,/m/0clw69r,03727600,NO
444565,Culinary Institute Inc,172574,/m/04zws6f,03723300,NO
444574,Dade Medical College-Miami,172583,/m/0clw692,03832300,NO
444583,Escuela Hotelera de San Juan,172592,/m/0clw6d4,03751300,NO
444592,Expertise Cosmetology Institute,172608,/m/0clw6cy,03787300,NO
444608,Paul Mitchell the School-Monroe,172617,/m/0clw6b5,03822300,NO
444617,Gates College,172626,,,
444626,Hawaii Technology Institute,172635,/m/0bbvdz_,03649300,NO
444635,Healing Arts Institute,172644,/m/0clw699,03776400,NO
444644,Health Works Institute,172653,/m/0clw6c1,03778300,NO
444653,In Session Arts of Cosmetology Beauty School,172662,/m/0clw6c8,03815300,NO
444662,Moore Career College,172671,/m/0clw69j,03727500,NO
444671,Industrial Technical College,172680,/m/0clw6bv,03781400,NO
444680,Institute of Beauty Occupation and Technology Course,172699,/m/0clw6bd,03800400,NO
444699,Institute of Clinical Acupuncture & Oriental Med,172705,/m/065zn_9,03735300,YES
444705,Institute of Hair Design,172714,/m/0clw6f7,03831300,NO
444714,Medtech Institute,172723,/m/0clw6dt,03804400,NO
444723,Jones International University,172732,/m/04cvp70,03534300,YES
444732,Leston College,172741,/m/0clw6gb,03552300,NO
444741,Liberty Training Institute,172750,,,
444750,Lynndale Fundamentals of Beauty School LLC,172769,/m/0clw6hw,03519400,NO
444769,Medical Professional Institute,172778,/m/0clw6j2,03763300,NO
444778,New Life Theological Seminary,172787,/m/06w8b4c,03827300,YES
444787,Nightingale College,172796,,03838300,NO
444796,Omnitech Institute,172802,/m/0clw6g_,03812300,NO
444802,US PC Tech Learning Center,204778,/m/0clw6h6,,
444811,Princeton Information Technology Center,172820,,03781300,NO
444839,Shore Academy,172848,,,
444848,Silicon Valley University,172857,/m/06zl0j4,,
444857,Skinworks School of Advanced Skincare,172866,/m/0clw6fx,03829500,NO
444866,Southeastern Institute-Columbia,172875,/m/0clw6dl,03746400,NO
444875,St Charles School of Massage Therapy,172884,,,
444884,Tap This Valley Works CET,172893,,,
444893,Technical Learning Centers Inc,172909,/m/0clw6hn,03750300,NO
444909,Total Look School of Cosmetology & Massage Therapy,172918,/m/0clw6hf,03607400,NO
444918,Training Solutions Inc,172927,,,
444927,The Art Institute of Tucson,,/m/02qvd0x,04051306,YES
444936,Turning Point Beauty College,172945,/m/0clw6fp,03814300,NO
444945,Unitech Training Academy-Lafayette,172954,/m/0clw6l8,03789300,NO
444954,Mountwest Community and Technical College,172963,/m/064kp26,04041400,NO
444972,Centura College-Columbia,172981,/m/0clw6jz,03304301,NO
444981,Stanton Beauty College Inc,172990,,,
444990,Flagler College-Tallahassee,,/m/0dl_0t,00789301,YES
445009,Montgomery County Community College-West Campus,,/m/0clw6jj,00445201,NO
445018,Kanawha Valley Community and Technical College,173027,/m/0clw6jr,04038600,NO
445027,American InterContinental University-Online,211097,/m/0clw6km,02113600,YES
445054,Toyota Technological Institute at Chicago,173063,/m/08zl9f,,
445072,Westwood College-Atlanta Midtown,,/m/0clw6ly,03079202,YES
445081,ITT Technical Institute-Eden Prairie,,/m/0clw6kd,00732936,YES
445090,Virginia College-Mobile,,/m/0clw6lh,03010607,NO
445115,Le Cordon Bleu College of Culinary Arts-Las Vegas,,/m/03mcsh6,02616703,NO
445124,International Academy of Design and Technology-Troy,,/m/03nn2g4,02160303,YES
445133,American InterContinental University-Houston,,/m/0clw6l1,02113610,YES
445142,Sanford-Brown College-Houston North Loop,,/m/0hh69wz,02116012,NO
445179,Brown Mackie College - Fort Worth,173188,,,
445188,University of California-Merced,173197,/m/02f8rx,04127100,YES
445197,Everest College-Fort Worth,,/m/0clw6lq,02298501,NO
445203,Remington College-North Houston Campus,186487,/m/0cv78vm,03026501,NO
445212,Paul Mitchell the School-Orlando,,/m/0clw6mt,02531803,NO
445221,Regency Beauty Institute-Maplewood,,/m/0clw6q9,01049002,NO
445230,Pima Medical Institute-Las Vegas,,/m/0clw6nc,02217109,NO
445249,Remington College-Nashville Campus,173258,/m/0cv78t0,02605504,NO
445258,Platt College-North OKC,173267,/m/0clw6ml,02306804,YES
445267,Central Methodist University-College of Graduate & Extended Studies,,/m/0k3l9jz,00245300,YES
445276,Westwood College-Northlake,,/m/0clw6pw,02313902,YES
445300,University of Phoenix-Jersey City Campus,,/m/0clw6q2,42098802,YES
445319,University of Phoenix-Minneapolis/St Paul Campus,,/m/0clw6n_,32098884,YES
445328,Kaplan College-Fort Worth,173337,/m/0clw6mc,00946610,NO
445337,Kaplan College-Midland,,/m/0clw6ns,03272301,NO
445346,Kaplan College-Lubbock,,/m/0clw6n0,03115804,NO
445355,Carrington College California-Emeryville,173364,/m/0clw6p6,00974808,NO
445364,North-West College-Riverside,173373,/m/0clw6m4,01287201,NO
445373,Everest Institute-Chelsea,173382,/m/0clw6pf,00809002,NO
445382,Everest Institute-Eagan,173391,/m/0clw6qj,01035602,NO
445391,University of Phoenix-Louisville Campus,,/m/0clw6rd,32098862,YES
445407,DeVry University-Minnesota,,/m/0clw6r5,01072767,YES
445416,Kaplan University-Council Bluffs Campus,,/m/0clw6qz,00458610,YES
445434,Everest University-Orange Park,,/m/0clw6qr,00153409,YES
445443,Wyotech - Oakland Campus,173452,,,
445452,Wyotech-West Sacramento,186788,/m/0clw6vp,00915706,NO
445461,Everest Institute-Bissonnet,186283,/m/0clw6tt,02606202,NO
445470,Everest College-McLean,,/m/0clw6sq,00450301,NO
445489,Brio Academy of Cosmetology-New Haven,173498,/m/0clw6wk,,
445498,Colegio Tecnico de Electricidad Galloza,173504,/m/0clw6s1,03800300,NO
445504,Empire Beauty School-St Paul,,/m/0clw6v0,00972200,NO
445513,New Hampshire Institute for Therapeutic Arts,173522,,,
445531,Arthur's Beauty School Inc-Pine Bluff,173540,/m/0clw6ws,02538501,NO
445540,Arthur's Beauty School Inc-Conway,173559,/m/0clw6w3,02538502,NO
445559,Vatterott College-St Charles,173568,/m/0clw6t4,02599712,NO
445568,The Chubb Institute-Westbury,173577,,,
445577,Anthem Institute-North Brunswick,173586,/m/0clw6vx,01085102,NO
445586,Banner Institute,173595,,,
445595,Banner College-Arlington,173601,,,
445601,Anthem Career College-Memphis,,/m/0clw6wb,03076405,NO
445610,Anthem College-Kansas City,,/m/0clw6s8,02263106,NO
445629,Spa Tech Institute - Westbrook,173638,/m/0clw6sy,,
445638,Spa Tech Institute-Ipswich,173647,/m/0clw6tc,02104402,NO
445647,Spa Tech Institute-Westboro,173656,/m/0clw6sh,02104403,NO
445656,Spa Tech Institute-Plymouth,173665,/m/0clw6tl,02104404,NO
445665,Milan Institute of Cosmetology-San Antonio Walzem,,/m/0clw6rv,02248203,NO
445674,Bridgemont Community and Technical College,173683,/m/064kgfw,04047300,NO
445683,Wards Corner Beauty Academy-Virginia Beach,,/m/0clw6xn,02108801,NO
445692,Neumont University,173708,/m/027h5b4,01009800,YES
445708,Johnson & Wales University-Charlotte,207148,/m/0clw6zv,00340410,YES
445717,University of Phoenix-Central Valley Campus,,/m/0clw6xw,32098802,YES
445726,L'Ecole Culinaire,186210,/m/0clw6z5,02609203,NO
445735,Roseman University of Health Sciences,183558,/m/0c4wbc,04065300,YES
445744,Medvance Institute-Port Saint Lucie,,/m/0clw6yz,03480302,NO
445753,Medvance Institute-Miami,,/m/0clw6zd,02326306,NO
445762,Aviation Institute of Maintenance-Manassas,178800,/m/0clw6yr,03883400,NO
445771,Everest College-North Aurora,186371,/m/0clw6y2,01151002,NO
445780,Cosmetology School of Arts and Sciences,177375,/m/0clw6yj,03832400,NO
445799,Universal Technical Institute of Pennsylvania Inc,186706,/m/0clw6_8,02362002,NO
445814,Heritage College-Kansas City,,/m/0clw6zm,02611004,NO
445832,American Commercial College-Shreveport,,/m/0clw6xf,01005701,NO
445841,Kenneth Shuler School of Cosmetology-Spartanburg,179061,/m/0clw6y9,02341103,NO
445850,Kenneth Shuler School of Cosmetology-Columbia,182449,/m/0clw6_h,02341104,NO
445869,Institute for the Psychological Sciences,190345,/m/0clw6_q,03872400,YES
445896,Pivot Point Academy,177366,/m/0clw6w_,01083603,NO
445911,Lincoln Technical Institute-Shelton,186308,/m/0clw72b,00730303,NO
445920,Minnesota School of Business-Waite Park,,/m/0clw717,00464604,YES
445939,Minnesota School of Business-Shakopee,,/m/0clw70l,00464603,YES
445948,Northwest Health Careers,185730,/m/0clw72k,03838500,NO
445957,Soma Institute-The National School of Clinical Massage Therapy,204255,/m/02qp80l,03891300,NO
445984,Xtreme Career Institute,,/m/0clw71p,03849300,NO
445993,Brio Academy of Cosmetology-Niantic,191171,/m/0clw6_y,03927300,NO
446002,American Academy of Acupuncture and Oriental Medicine,173735,/m/03c53v4,03833300,YES
446020,AmesEd,180391,,,
446039,Arizona School of Acupuncture and Oriental Medicine,173744,/m/0clw736,03695500,YES
446048,Ave Maria University,176354,/m/09lrq1,03941300,YES
446057,Blue Sky School of Professional Massage and Therapeutic Bodywork,174738,/m/0clw704,03925300,NO
446066,BMSI Institute,174613,,,
446075,Buchanan Beauty College,190512,/m/0clw71x,03930300,NO
446084,CALC Institute of Technology,188623,/m/0clw70c,03914300,NO
446093,Cambridge Junior College-Yuba City,106838,/m/0clw72_,03874300,NO
446109,Cambridge Institute of Allied Health & Technology,185484,/m/0clw710,03842500,NO
446118,Career Care Institute,185509,/m/0clw73f,03797400,NO
446127,ATA Career Education,,/m/0clw73n,04038303,NO
446136,Career Quest Learning Centers Inc-Lansing,188696,/m/0clw774,03915300,NO
446145,Central State Massage Academy,190530,/m/0clw76y,03928300,NO
446154,College of Information Technology,,/m/0clw75v,,
446163,Community Christian College,174507,/m/02rsfjz,03874400,NO
446172,Computer Labs,186973,,,
446190,Crossett School of Cosmetology,190594,/m/0clw74r,03912300,NO
446206,Culpeper Cosmetology Training Center,177384,/m/0clw749,03876300,NO
446215,Day Spa Career College,179779,/m/0clw75d,03848300,NO
446224,Eastern School of Acupuncture and Traditional Medicine,173771,/m/0clw761,03811300,NO
446233,Ecclesia College,183938,/m/02w8vz5,03855300,YES
446242,Employment Solutions-College for Technical Education,207379,/m/0clw768,03885300,NO
446251,European Massage Therapy School-Skokie,185572,/m/0clw74z,03881400,NO
446260,Evergreen Beauty & Barber College-Everett,190707,/m/0clw742,03917300,NO
446279,Galiano Career Academy,183354,/m/0clw75m,,
446288,Paul Mitchell the School-Great Lakes,190725,/m/0clw76q,03907300,NO
446297,Harley's Beauty and Barber Career Institute,178846,/m/0clw77l,03892300,NO
446303,Healthcare Training Institute,128683,/m/0clw73w,03803300,NO
446312,Houston's Training and Education Center,189042,/m/0clw755,,
446321,Hudson Valley School of Advanced Aesthetic Skin Care,190761,/m/0clw77c,03819400,NO
446349,John D Rockefeller IV Career Center,180063,/m/0clw76h,03734300,NO
446358,Ladera Career Paths Training Centers,176549,/m/0clw7c9,03853400,NO
446367,Lake College,176558,,,
446385,Los Angeles Music Academy,177205,/m/06_vtxp,03868400,NO
446394,Maple Springs Baptist Bible College and Seminary,174464,/m/0clw793,03822400,YES
446400,MCI Institute of Technology,189185,/m/0clw7bf,03875300,NO
446419,Oregon Career & Technology Center,,/m/0clw7bw,03882300,NO
446428,Performance Training Institute,177700,/m/0clw780,03625300,NO
446437,Pacific Coast Trade School,186380,/m/0clw79s,03901300,NO
446446,Centura Institute,186432,/m/0clw79b,03939400,NO
446455,Precision Manufacturing Institute,186450,/m/0clw79_,03923300,NO
446464,Professional Massage Training Center,177597,/m/0clw77t,03878300,NO
446491,Regency School of Hair Design,179520,/m/0clw7b6,03886300,NO
446507,Renaissance School of Therapeutic Massage,185767,/m/0clw7bn,03902300,NO
446516,Rosslyn Training Academy of Cosmetology,179584,/m/0h7gf61,03638300,NO
446525,SAE Institute of Technology-Nashville,178475,/m/0clw78p,03830300,NO
446534,Eclipse School of Cosmetology and Barbering,191135,/m/0clw7cj,03916300,NO
446543,Shear Academy,191144,/m/0clw7cr,03774400,NO
446552,Southern Technical College,187514,/m/0clw79k,03903500,NO
446561,Stanbridge College,176637,/m/0jwy7kp,03889300,YES
446570,Styletrends Barber and Hairstyling Academy,142443,/m/0clw78x,03768400,NO
446589,Universal Career School,181002,/m/0clw7c2,03856300,NO
446598,Universal College of Healing Arts,185794,/m/0clw7dd,03821400,NO
446604,Uta Mesivta of Kiryas Joel,182290,/m/0clw7h1,03802300,YES
446613,W L Bonner College,186645,/m/0clw7fj,03856400,YES
446622,Walter Jay M.D. Institute,185226,,,
446640,Harrisburg University of Science and Technology,214485,/m/03vllp,03948300,YES
446668,The Art Institute of Ohio-Cincinnati,186876,/m/0414c4l,01258406,YES
446677,Stevens-Henager College-Logan,,/m/0clw7hh,00367405,YES
446701,University of Phoenix-Cheyenne Campus,,/m/0clw7dn,52098801,YES
446710,University of Phoenix-Springfield  Campus,,/m/0clw7fr,32098895,YES
446729,University of Phoenix-Des Moines Campus,,/m/0clw7gm,32098859,YES
446738,University of Phoenix-San Antonio Campus,,/m/0clw7gd,42098878,YES
446747,University of Phoenix-Austin Campus,,/m/0clw7f9,42098879,YES
446756,University of Phoenix-Richmond Campus,,/m/0clw7hq,42098891,YES
446765,University of Phoenix-Raleigh Campus,,/m/0clw7gv,42098830,YES
446774,Blue Ridge Community and Technical College,189130,/m/0frpq9,03957300,NO
446783,Lincoln Technical Institute-Suffield,,/m/0clw7h8,03316301,NO
446792,International Academy of Design and Technology-Henderson,,/m/03mgwrv,03031405,YES
446808,International Academy of Design and Technology-Seattle,,/m/0clw7f2,03031406,YES
446817,International Academy of Design and Technology-Nashville,,/m/0clw7g5,02160307,YES
446835,Le Cordon Bleu College of Culinary Arts-Miami,,/m/03mhwd6,02616705,NO
446844,Le Cordon Bleu College of Culinary Arts-Minneapolis,,/m/03mblcc,03022602,NO
446853,Anthem College-Portland,,/m/0clw7lk,02239203,NO
446880,Career Technical College-Shreveport,,/m/0clw7kp,02606801,NO
446899,ITT Technical Institute-Kansas City,,/m/0clw7m6,10732918,YES
446905,ITT Technical Institute-Kennesaw,,/m/0clw7jc,10732919,YES
446914,ITT Technical Institute-Owings Mills,,/m/0clw7kg,10732931,YES
446923,ITT Technical Institute-Warrensville Heights,,/m/0clw7jl,00732926,YES
446932,Union Graduate College,132736,/m/08qs0_,03881300,YES
446978,Colorado State University-System Office,,/m/0k7cqlh,03343700,YES
446996,Chambersburg Beauty School,,/m/0clw7lb,00826301,NO
447014,Daytona College,186016,/m/0clw7hy,03939600,NO
447023,Delta Technical College,177524,/m/0clw7l_,03368301,NO
447050,United States University,190132,/m/0clw7kx,04005300,YES
447069,Westwood College-Arlington Ballston,,/m/0clw7j4,01162601,YES
447102,Kaplan College-Bakersfield,187374,/m/0clw7mn,02351901,NO
447120,Kaplan College-Fresno,186256,/m/0clw7mf,02306302,NO
447148,Empire Beauty School-Avondale,,/m/0clw7k0,01234300,NO
447157,Empire Beauty School-North Tucson,,/m/0clw7k7,00886501,NO
447166,Empire Beauty School-Littleton,,/m/0clw7n2,02141100,NO
447175,Empire Beauty School-Aurora,,/m/0clw7q1,02141103,NO
447209,Everest Institute-Gahanna,185916,/m/0clw7rt,03072303,NO
447218,Everest College-Merrionette Park,,/m/0clw7q8,00814604,NO
447227,Everest College-Earth City,,/m/0clw7qh,02300105,NO
447236,Everest College Phoenix-Mesa,,/m/0clw7n9,02295002,YES
447245,Everest Institute-Silver Spring,,/m/0clw7mw,00907906,NO
447254,Alvareitas College of Cosmetology-Belleville,176187,/m/0clw7p5,00832801,NO
447263,AmeriTech College-Draper,,/m/0clw7r4,02270802,NO
447272,Argosy University-Los Angeles,,/m/0clw7rc,02179928,YES
447290,Brown Mackie College-Miami,,/m/04csvmt,04051310,YES
447315,Regency Beauty Institute-Darien,,/m/0clw7rl,01049004,NO
447324,Regency Beauty Institute-Aurora,,/m/0clw7nr,01049005,NO
447333,Regency Beauty Institute-Madison,,/m/0clw7qy,01049006,NO
447342,Regency Beauty Institute-Ridgedale,,/m/0clw7qq,01049007,NO
447351,San Joaquin Valley College-Modesto,,/m/0cv5pvk,02120706,NO
447360,Fortis College-Largo,185952,/m/0clw7nj,02245504,YES
447379,Platt College-Moore,186423,/m/0clw7pv,02306805,NO
447388,Platt College-Dallas,186414,/m/0clw7pd,02306806,NO
447397,Indiana Business College-Northwest,,/m/0clw7pm,,
447403,Universal Technical Institute of Massachusetts Inc,186690,/m/0clw7v6,00822105,NO
447421,Eagle Gate College-Layton,,/m/0cnfynk,02178501,YES
447430,Carsten Aveda Institute of New York,177092,/m/0clw7tk,03097801,NO
447449,Academy of Hair Design,190381,/m/0clw7s0,03276301,NO
447458,Expression College for Digital Arts,183497,/m/02rwf3r,03973300,YES
447467,Unitech Training Academy-West Monroe,,/m/0clw7vn,03789301,NO
447476,Daymar College-Bellevue,,/m/0clw7vf,00931305,YES
447485,DeVry University-Oklahoma,,/m/0clw7sp,01072774,YES
447494,Salter School-Fall River Campus,,/m/0clw7t3,00466604,NO
447519,Seacoast Career School-Manchester Campus,,/m/0clw7s7,03429301,NO
447528,Instituto de Educacion Tecnica Ocupacional La Reine-Aguadilla,,/m/0clw7t_,02170301,NO
447582,New River Community and Technical College,185314,/m/03g_t7_,03960300,NO
447591,The College of Health Care Profesions-Southwest,,/m/0clw7w2,03128101,NO
447625,Eagle Gate College-Salt Lake City,,/m/0cnfy2y,02178502,NO
447634,Kaplan College-Palm Springs,,/m/0clw7sg,02549005,NO
447652,University of Phoenix-Savannah Campus,,/m/0clw7tb,32098833,YES
447661,University of Phoenix-Northern Nevada Campus,,/m/0clw7ts,52098870,YES
447670,Minnesota School of Business-Rochester,,/m/0clw7sx,00464605,YES
447689,Georgia Gwinnett College,211255,/m/08d73n,04142900,YES
447698,Phoenix Institute of Herbal Medicine & Acupuncture,173780,/m/0clw7_0,03617500,YES
447704,Tucson College of Beauty,190451,/m/0clw7yy,04059300,NO
447713,California Career College,210137,/m/0clw7yq,03974500,NO
447722,Palladium Technical Academy,189635,/m/0clw7_7,04014400,NO
447731,Palace Beauty College,191056,/m/0clw7yh,04001300,NO
447759,National Polytechnic College,176594,/m/0clw7xd,03910400,NO
447768,American Career College-Ontario,210128,/m/0dl9y9y,03971300,NO
447777,Asher College,204200,/m/0clw7_p,04057300,NO
447795,American Institute of Massage Therapy,185402,/m/0clw7xv,03962300,NO
447801,University of East-West Medicine,183682,/m/0clw7zl,03995300,YES
447810,Blake Austin College,188906,/m/0clw7wj,04003300,NO
447829,Mojave Barber College,190965,/m/0clw7zt,04001400,NO
447838,Cuttin' Up Beauty Academy,190600,/m/0clw7wr,03972300,NO
447847,Aviator College of Aeronautical Science and Technology,176974,/m/0clw7wz,03986300,NO
447856,Total International Career Institute,186672,/m/0clw7xm,03911300,NO
447865,Trendsetters School of Beauty & Barbering,191278,/m/0clw7zc,04029300,NO
447874,CDA Technical Institute,183576,/m/0clw7_g,03985300,NO
447883,American Institute of Beauty,190406,/m/0clw7x5,04016500,NO
447892,North Florida Cosmetology Institute Inc,179423,/m/0clw7y8,03557300,NO
447908,Florida Academy of Health & Beauty,178484,/m/0clw7z4,03823300,NO
447917,Augusta School of Massage,183673,/m/0clw81x,04021300,NO
447926,Midwest Institute of Massage Therapy,185721,,,
447935,ATA College,185457,/m/0clw81p,04038300,NO
447953,SUM Bible College and Theological Seminary,183965,/m/0clw83f,03752400,YES
447962,Compass Career College,188890,/m/0clw80s,04040300,NO
447971,Hair Expressions Academy,190743,/m/0clw82k,03965500,NO
447980,Nuvo College of Cosmetology,191038,/m/0clw7_x,04006300,NO
447999,WellSpring School of Allied Health,185688,/m/0clw810,03970400,NO
448008,Hair Academy 110,191199,/m/0clw80k,03924300,NO
448017,Healing Touch Career College,185633,/m/0clw803,03963300,NO
448026,The Salon Professional Academy,191205,/m/0clw83n,04031300,NO
448035,Massage Therapy Trainining Institute,185697,/m/0clw82s,03944300,NO
448044,Institute of Professional Careers,186131,/m/0clw82b,03975300,NO
448053,Elite Academy of Beauty Arts,190442,/m/0clw836,03941400,NO
448071,Aveda Institute-New York,190424,/m/0clw823,03839300,NO
448080,Brookline College-Oklahoma City,189398,/m/02rwz9_,04062300,NO
448099,4-States Academy of Cosmetology,211194,,,
448105,Northwest Regional Technology Institute,186362,/m/0clw80b,03950500,NO
448114,National Massage Therapy Institute,182698,/m/0clw82_,03952300,NO
448123,MyrAngel Beauty Institute,190974,/m/0clw817,03965400,NO
448132,Barber Tech Academy,179478,,,
448141,Institute of Hair Design,190804,/m/0clw842,03920300,NO
448150,Tennessee Career Institute,191001,/m/0clw85d,04035300,NO
448178,Last Minute Cuts School of Barbering & Cosmetology,190840,,,
448196,Texas Health School,189884,/m/0clw861,03987300,NO
448202,Mai-trix Beauty College,190868,/m/0clw86h,04045400,NO
448211,North West Beauty School,191029,/m/0clw86q,04045300,NO
448220,Maximum Style Tec School of Cosmetology,179353,/m/0clw849,03909300,NO
448239,Careers Unlimited,182148,/m/0clw87l,03463300,YES
448248,Mountainland Applied Technology College,189316,/m/0clw87c,03413300,NO
448257,Avi Career Training,188599,/m/0clw880,04038400,NO
448266,Yakima Beauty School Beautyworks,191296,/m/0clw855,03953300,NO
448275,Mountain State School of Massage,174729,/m/0clw84z,04028300,NO
448284,Doane College-Lincoln Grand Island and Master,,/m/0clw85m,00254401,YES
448309,Shorter University-College of Adult & Professional Programs,,/m/0clw86y,00159101,YES
448336,Arkansas State University-System Office,,/m/0k7hr0c,00109000,YES
448345,The Art Institute of Indianapolis,,/m/03nsk6q,04051304,YES
448354,Eastern International College-Belleville,186265,/m/0clw868,03122601,NO
448363,San Joaquin Valley College-Online,,/m/0clw874,,
448372,San Joaquin Valley College-Rancho Cordova,,/m/0clw8c9,02120707,NO
448381,San Joaquin Valley College-Central Administrative Office,,/m/0k7lp2v,02120700,NO
